timestamp,soil_moisture,temperature,humidity
2025-06-15 03:10:41.986183,41.04431797502378,25.244661264085817,74.51143607795042
2025-06-15 04:10:41.986183,30.201649380601122,26.124349920169756,69.59270826085206
2025-06-15 05:10:41.986183,33.359069755507846,29.03007053441732,81.53182457511556
2025-06-15 06:10:41.986183,40.984306179345616,29.027571901824416,52.326524371119504
2025-06-15 07:10:41.986183,43.69233289997705,29.030095372612095,68.72320636720679
2025-06-15 08:10:41.986183,40.85684140594985,35.705462981309445,61.83342005738352
2025-06-15 09:10:41.986183,39.4217585880588,29.141781021386333,81.89802933217672
2025-06-15 10:10:41.986183,38.494481522053555,30.271131280361196,51.91701714644849
2025-06-15 11:10:41.986183,32.60739004816286,29.908003526986406,51.602781578192236
2025-06-15 12:10:41.986183,36.40077895802646,29.302782502611596,54.00607354555978
2025-06-15 13:10:41.986183,37.696806145201066,27.369461510719308,38.76104275690193
2025-06-15 14:10:41.986183,45.285611131094576,29.517938440986534,54.74244978319239
2025-06-15 15:10:41.986183,41.718091447842305,26.454349570924855,52.40867338446302
2025-06-15 16:10:41.986183,31.18479922318633,27.526362786519982,61.50393786476208
2025-06-15 17:10:41.986183,41.620419846973974,27.02927290434179,63.41755975777159
2025-06-15 18:10:41.986183,38.07458859791842,28.163748278772644,78.76170839215887
2025-06-15 19:10:41.986183,36.61538999847021,32.629317133347016,69.5042383818605
2025-06-15 20:10:41.986183,43.058381444204336,24.265469614816503,54.23096344337597
2025-06-15 21:10:41.986183,45.154997612479754,29.372520380749027,51.01585328651642
2025-06-15 22:10:41.986183,44.65640059558099,24.774568257620697,64.91919171506505
2025-06-15 23:10:41.986183,35.80391238388681,27.056136268421135,46.797667929793576
2025-06-16 00:10:41.986183,38.45393812074393,30.177901193934733,78.31458765854353
2025-06-16 01:10:41.986183,41.65631715701782,28.128560038190926,71.79440120721287
2025-06-16 02:10:41.986183,44.877725635611796,25.844510444141388,55.30824347895295
2025-06-16 03:10:41.986183,37.60412881077355,26.569392581480063,42.868654709091224
2025-06-16 04:10:41.986183,39.07170511668092,29.35919549786935,73.53872374165412
2025-06-16 05:10:41.986183,34.468325129969855,26.539266736565725,58.85460154747382
2025-06-16 06:10:41.986183,34.01896687959665,28.43291717916395,72.37816311973462
2025-06-16 07:10:41.986183,44.06262911197099,28.091143679807626,44.05572341205633
2025-06-16 08:10:41.986183,46.78120014285412,26.696799304788367,54.00624977046227
2025-06-16 09:10:41.986183,39.63994939209833,32.287888178650654,60.05243699718183
2025-06-16 10:10:41.986183,45.01766448946012,29.267838044636022,60.46980593764742
2025-06-16 11:10:41.986183,41.808180125238174,23.949714826684787,55.49934528520756
2025-06-16 12:10:41.986183,36.774401226974376,28.372908629538856,66.22849932347499
2025-06-16 13:10:41.986183,41.80697802754207,26.676427070463223,49.32379570617405
2025-06-16 14:10:41.986183,47.690182832329846,29.704866669592448,58.576205149787064
2025-06-16 15:10:41.986183,39.82086980445024,26.414958523134597,61.20295631711899
2025-06-16 16:10:41.986183,47.82321827907003,27.7705271170662,65.14438834058748
2025-06-16 17:10:41.986183,26.901274479551276,29.009974557960913,67.11614878088889
2025-06-16 18:10:41.986183,44.10951252187612,29.731510388340244,48.75357908162131
2025-06-16 19:10:41.986183,40.435235341190854,25.59940718588845,44.65885829264378
2025-06-16 20:10:41.986183,38.50496324767066,27.330997528318104,72.7767682189851
2025-06-16 21:10:41.986183,40.458803882677515,27.050109377678087,63.323140119795916
2025-06-16 22:10:41.986183,30.062155426995538,26.693341534852575,52.51513463443446
2025-06-16 23:10:41.986183,38.90164056081244,31.530908480562193,75.51151975522524
2025-06-17 00:10:41.986183,41.78556285755873,28.80996342192191,61.156746342928585
2025-06-17 01:10:41.986183,47.38947022370758,25.47823209132991,71.79297184063826
2025-06-17 02:10:41.986183,37.40864890863176,29.835723894109552,60.67518481410109
2025-06-17 03:10:41.986183,35.95753198553406,32.244312394025265,80.60747924881987
2025-06-17 04:10:41.986183,37.491214782077314,30.064930521102294,77.55340842443204
2025-06-17 05:10:41.986183,44.57701058851037,24.961260068091974,57.51035851520926
2025-06-17 06:10:41.986183,41.64375554829842,27.0315318542675,69.71570950954356
2025-06-17 07:10:41.986183,37.351198981164806,30.533822298373245,66.45375949585147
2025-06-17 08:10:41.986183,42.56633716556678,26.58466106876244,73.68631557532349
2025-06-17 09:10:41.986183,40.4853877467402,28.887638856292458,50.35076539419896
2025-06-17 10:10:41.986183,44.84322495266444,29.549268106858673,66.8605145999844
2025-06-17 11:10:41.986183,36.48973453061324,26.146139056843833,70.58424486849587
2025-06-17 12:10:41.986183,38.36168926701116,27.8809492878764,42.41260513576886
2025-06-17 13:10:41.986183,38.03945923433921,21.517465319861856,48.16741487334225
2025-06-17 14:10:41.986183,32.68242525933941,25.95122471733142,39.607678222398995
2025-06-17 15:10:41.986183,41.48060138532288,27.49486369721368,57.305931655554424
2025-06-17 16:10:41.986183,41.30527636089945,25.504433636070303,67.17542255795962
2025-06-17 17:10:41.986183,40.025567283212304,31.26482260786327,75.02357052096028
2025-06-17 18:10:41.986183,38.82706433312426,25.139717244078735,60.74094780419775
2025-06-17 19:10:41.986183,32.923146289747926,27.119911026606033,76.28615545571292
2025-06-17 20:10:41.986183,37.89677338617321,28.261481154572184,46.198985417851084
2025-06-17 21:10:41.986183,38.286427417366156,30.88254657813223,42.96617560644845
2025-06-17 22:10:41.986183,35.9886136538919,25.128275697641122,59.44452301103381
2025-06-17 23:10:41.986183,39.19357144166995,30.32632750430992,63.840654489393074
2025-06-18 00:10:41.986183,42.02025428407269,28.020466122039174,59.67305251905907
2025-06-18 01:10:41.986183,49.43092950605265,26.036982697904097,39.325578999601234
2025-06-18 02:10:41.986183,40.872889064159196,28.924206948526543,59.10879960487212
2025-06-18 03:10:41.986183,41.28775195361382,28.398119391146942,46.95530499495147
2025-06-18 04:10:41.986183,39.62777042116917,26.79956624568241,66.69672548830039
2025-06-18 05:10:41.986183,30.406143923504793,28.13960416998004,63.66598246096848
2025-06-18 06:10:41.986183,39.867430622753915,27.22937280627648,50.60120213672645
2025-06-18 07:10:41.986183,40.30115104970513,28.227034690502496,54.861330826633065
2025-06-18 08:10:41.986183,52.316210562426434,29.324261349042093,49.40786478111048
2025-06-18 09:10:41.986183,39.03819517609439,31.172033632290706,59.37320902726828
2025-06-18 10:10:41.986183,41.50773671166806,25.5243690023463,69.55142320501238
2025-06-18 11:10:41.986183,39.82644115147378,32.266066749312536,50.14273953664456
2025-06-18 12:10:41.986183,34.15660981190234,24.095824400954996,65.04046515517844
2025-06-18 13:10:41.986183,45.7141140725751,27.696429809928834,54.69742381627559
2025-06-18 14:10:41.986183,43.75966516343387,29.176634412969154,52.07127167737656
2025-06-18 15:10:41.986183,43.95515973521523,28.561983735470065,58.929696400454425
2025-06-18 16:10:41.986183,35.4530627260263,26.75460096035881,49.64757677580626
2025-06-18 17:10:41.986183,47.013971554680495,27.58375549928545,54.46350694652818
2025-06-18 18:10:41.986183,32.990744686038596,27.013998130682335,48.021221074111516
2025-06-18 19:10:41.986183,42.93428546900135,26.821270486111576,79.6472513291639
2025-06-18 20:10:41.986183,50.952278129049894,29.69920419404205,60.35263551971729
2025-06-18 21:10:41.986183,35.04731837434656,28.714030971930093,53.00274492007414
2025-06-18 22:10:41.986183,37.16851135198614,26.614180809478693,62.13979910734222
2025-06-18 23:10:41.986183,40.498256825438204,29.799199750866503,58.8767195030917
2025-06-19 00:10:41.986183,37.482621729419,28.61459904175322,57.79030400466777
2025-06-19 01:10:41.986183,32.24668284466934,29.62572423767792,66.14166700043425
2025-06-19 02:10:41.986183,40.34281487403014,29.259257683847224,67.57507710047305
2025-06-19 03:10:41.986183,34.688481431369475,26.342009978155854,54.69498852389472
2025-06-19 04:10:41.986183,42.36796215317591,26.87963791960606,54.2418175935532
2025-06-19 05:10:41.986183,35.402878828830985,29.494587210246525,57.24948302848356
2025-06-19 06:10:41.986183,47.7496720250877,29.22074053086693,36.980788352644154
2025-06-19 07:10:41.986183,36.08373353831882,27.958196812071705,44.84808937801448
2025-06-19 08:10:41.986183,38.38969241897162,28.234654766617563,73.66874267444524
2025-06-19 09:10:41.986183,44.06758608684835,30.55532979157685,76.44967713501283
2025-06-19 10:10:41.986183,33.84567841783022,26.81685722232834,57.50963960443622
2025-06-19 11:10:41.986183,41.13729967302065,29.094194762340077,65.76556963055766
2025-06-19 12:10:41.986183,46.53571377141214,27.595614695132213,63.112501545435364
2025-06-19 13:10:41.986183,31.96258382719386,27.56463759354556,90.78880808455239
2025-06-19 14:10:41.986183,40.92316929266152,30.19755370397438,71.19574911434577
2025-06-19 15:10:41.986183,41.29941397124212,29.65083269797606,58.72082408519233
2025-06-19 16:10:41.986183,43.909114358886555,29.627019272001277,50.44459559399574
2025-06-19 17:10:41.986183,33.81524644560959,30.61095761430866,43.93553679742428
2025-06-19 18:10:41.986183,33.39771693457862,28.042007683265517,62.03463635867223
2025-06-19 19:10:41.986183,42.60970782808449,29.363905942589927,52.436492547156966
2025-06-19 20:10:41.986183,41.48492336616593,27.379466486813087,45.77746290402326
2025-06-19 21:10:41.986183,41.252464251729386,28.648332704976884,53.534271157574736
2025-06-19 22:10:41.986183,41.73224104748488,27.739713891264632,49.18451996385605
2025-06-19 23:10:41.986183,36.59987639210755,28.193991929985437,76.87141635072564
2025-06-20 00:10:41.986183,41.16126848580502,29.190314050873827,68.81639756949451
2025-06-20 01:10:41.986183,41.46536236649341,26.363558633533057,59.92027358683383
2025-06-20 02:10:41.986183,36.42824290986816,32.18477455137092,74.79944138890026
2025-06-20 03:10:41.986183,49.328872555723784,25.987965237000594,60.77368307647618
2025-06-20 04:10:41.986183,42.36916460455894,25.571622774424537,51.38715798671736
2025-06-20 05:10:41.986183,34.04348251398676,30.316221747000135,75.23124077269657
2025-06-20 06:10:41.986183,43.28276804316915,29.58332538792587,65.38910043684659
2025-06-20 07:10:41.986183,35.126591648863396,29.24823963410431,49.62753845673544
2025-06-20 08:10:41.986183,43.93542301871226,29.25669101852856,58.09661321916392
2025-06-20 09:10:41.986183,45.79297789503702,27.97550645430617,51.24381746615243
2025-06-20 10:10:41.986183,35.89658840824145,26.20549125702834,46.172002690356635
2025-06-20 11:10:41.986183,44.816880646221605,28.15160911638745,69.26177547531641
2025-06-20 12:10:41.986183,42.063904634682494,26.645676576975777,79.0941664047013
2025-06-20 13:10:41.986183,44.11030079997245,29.9502394668355,46.01432426180859
2025-06-20 14:10:41.986183,49.48396491326974,27.705885236995723,65.62969236690572
